id_number	mz	rtime	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	214
F10200	336.1544	695.81	692.04	699.59	6051	7095898	1.0	0.97	516	1	7169053
F10201	365.1948	470.05	466.76	474.05	6616	1442857	1.0	0.99	150	1	1465867
F10202	365.1948	604.11	601.9	607.9	6616	2562709	1.0	0.97	89	1	2573943
F10203	336.2159	384.7	381.06	388.65	6053	1350508	1.0	0.99	136	1	1382239
F10204	397.2918	647.8	644.02	651.57	7142	21793861	1.0	0.87	1161	1	21818861
F10205	336.2223	577.91	575.4	581.73	6054	1158281	0.79	0.98	17	1	1193709
F10206	336.2223	636.14	632.66	638.98	6054	2487384	1.0	0.99	36	1	2482385
F10208	365.2103	620.94	617.76	624.75	6618	23877276	1.0	0.92	59	1	23900276
F10210	336.2416	615.22	612.67	617.44	6055	1603791	1.0	0.98	211	1	1633263
F10212	365.2139	646.85	644.33	650.63	6619	11603944	1.0	0.94	1254	1	11624944
F10213	365.2213	360.63	358.27	363.66	6620	1115022	1.0	0.99	124	1	1132022
F10214	365.2213	455.2	452.28	458.78	6620	8619522	1.0	0.99	1067	1	8640522
F10219	397.309	648.11	644.65	651.26	7143	9240757	1.0	0.96	32	1	9262757
