id_number	mz	rtime	empCpd	neutral_formula	ion_relation	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	214
F749	133.1051	36.52	kp51_132.0978		M0,M+H+	34.94	40.34	1007	247662210	1.0	0.98	1909	1	247680210
F750	88.9684	841.43	111841		singleton	837.55	845.28	273	9127654	0.74	0.97	37	1	9153830
F751	165.1637	529.2	_singleton_3198	C12H20	singleton	525.63	533.11	1713	3756290	1.0	0.97	8	1	3808917
F753	165.1637	614.58	_singleton_3200	C12H20	singleton	611.39	618.39	1713	3636884	1.0	0.94	7	1	3659613
F755	165.9562	828.9	3202	C2N2S3	singleton	825.77	832.71	1714	2558229	0.89	0.9	8	1	2589740
F761	88.991	827.02	111844		singleton	823.26	830.8	275	78243189	0.92	0.82	12	1	78276845
F765	192.008	836.27	3205	C4H6N2S2Si	singleton	830.48	861.56	2453	6167171	1.0	0.91	92	1	6264212
F777	89.0597	450.28	_singleton_2583	C4H6O	singleton	446.34	454.24	278	16574565	1.0	0.97	12	1	17189390
F780	166.0239	828.27	kp53_165.0165		M0,M+H+	826.08	832.07	1719	3436522	0.73	0.93	22	1	3510691
F783	134.06	182.51	kp54_133.0527		M0,M+H+	178.45	186.54	1016	30974438	1.0	0.9	37	1	30999438
F789	134.06	347.93	kp55_133.0527		M0,M+H+	344.38	351.6	1016	15744744	1.0	0.99	45	1	15767744
F793	134.0903	291.17	kp56_133.083		M0,M+H+	287.36	295.09	1019	10693886	1.0	0.92	1009	1	10718886
F794	134.0903	373.74	111846		singleton	371.04	375.76	1019	1970064	0.96	0.99	254	1	1985064
F795	134.0903	379.08	kp57_133.083		M0,M+H+	375.76	383.06	1019	9498159	1.0	0.99	1242	1	9521159
F796	134.0903	445.37	111847		singleton	443.78	448.3	1019	2775921	0.98	0.94	348	1	2790921
F797	166.0499	80.22	_singleton_3210	C8H5NO2	singleton	76.19	84.25	1726	2498863	1.0	0.94	25	1	2524550
F798	166.0499	366.01	_singleton_3211	C8H5NO2	singleton	361.97	370.04	1726	1458245	0.92	0.94	10	1	1482592
F799	166.0528	53.36	_singleton_3216	C5H9NO2S	singleton	50.51	56.83	1727	896659	1.0	0.77	125	1	912821
F807	134.1059	33.37	kp58_133.0986		M0,M+H+	32.43	34.94	1021	14295713	1.0	0.88	2593	1	14304713
F816	192.0502	46.69	_singleton_3224	C6H6O6	singleton	42.91	50.51	2461	7084105	1.0	0.94	259	1	7162110
F824	192.0686	33.68	kp1871_191.0613		M0,M+H+	31.6	34.62	2463	3720882	1.0	0.96	533	1	3714826
F825	192.0686	37.78	3231	C7H13NO3S	singleton	34.62	41.63	2463	8937353	1.0	0.93	680	1	8918626
F831	89.9398	847.87	3233	FeHO2	singleton	836.91	946.83	286	11924797	1.0	0.82	30	1	12256441
F832	166.0702	59.7	_singleton_3234	C5H8O5	singleton	58.75	61.28	1735	634204	1.0	0.88	114	1	572463
F833	166.0702	63.79	3235	C5H8O5	singleton	61.9	67.57	1735	1899870	1.0	0.84	175	1	1867746
F836	166.0724	80.89	kp59_165.0651		M0,M+H+	76.86	84.92	1736	64983760	1.0	0.89	128	1	65008760
F840	166.0746	62.22	_singleton_3237	C5H9ClN2O	singleton	58.43	65.36	1737	7505956	1.0	0.79	554	1	7602073
F841	166.0746	66.62	3238	C5H9ClN2O	singleton	65.36	68.86	1737	2230033	1.0	0.96	318	1	2402401
F846	166.0802	289.26	_singleton_3242	C7H12F2O2	singleton	285.71	293.11	1740	3038561	0.86	0.91	154	1	3062561
F847	166.0802	298.98	3243	C7H12F2O2	singleton	295.42	302.6	1740	2886956	0.84	0.94	169	1	2909956
F849	166.0861	63.16	kp11_165.0787		M0,M+H+	59.39	66.93	1742	1974963625	1.0	0.96	1164	1	9104999168
F850	166.0919	61.59	_singleton_3244	C8H16ClF	singleton	60.65	62.85	1743	12884881	1.0	0.71	2449	1	12892881
F851	166.0919	65.36	_singleton_3245	C8H16ClF	singleton	62.85	67.57	1743	23956566	1.0	0.8	2498	1	23972566
F852	166.0919	67.89	3246	C8H16ClF	singleton	67.57	69.84	1743	1200775	0.85	0.74	356	1	1208775
F855	134.9942	828.59	kp61_133.987		M0,M+H+	827.33	832.07	1031	95337753	0.73	0.84	14	1	61638303
F862	166.0939	61.28	kp62_165.0864		M0,M+H+	58.11	78.21	1744	60162899	1.0	0.94	1072	1	60225899
F865	166.0977	63.16	3247	C8H9N3	singleton	59.39	66.93	1746	9145806	1.0	0.83	620	1	9185811
F866	90.055	40.66	_singleton_3248	C3H7NO2	singleton	36.84	43.85	290	16248143	1.0	0.85	55	1	16320290
F869	90.055	49.87	3249	C3H7NO2	singleton	52.1	53.36	290	1719036	0.71	0.94	8	1	193294
F870	166.0993	64.41	_singleton_3250	C10H14O2	singleton	61.59	68.21	1747	4193231	0.75	0.89	285	1	4229665
F881	166.1017	61.28	3271	C7H17NSi	singleton	59.39	62.85	1748	1340579	1.0	0.91	213	1	1424654
F883	192.1052	150.66	3272	C8H14O2S	singleton	146.54	154.79	2471	8264315	1.0	0.99	577	1	8325418
F884	166.1133	291.17	kp63_165.106		M0,M+H+	287.36	295.09	1750	28621813	1.0	0.98	223	1	28646813
F887	166.1164	65.67	3276	C8H16F2O	singleton	62.22	68.54	1751	925100	1.0	0.88	110	1	938939
F888	192.1379	462.09	_singleton_3277	C12H17NO	singleton	458.45	466.1	2474	3598303	1.0	0.98	19	1	3599597
F896	135.044	261.97	_singleton_3283	C8H6O2	singleton	257.9	266.03	1038	9985643	0.96	0.82	3	1	10572934
F904	91.0542	63.16	111862		singleton	59.39	66.93	307	13469265	0.97	0.97	8	1	14151285
F911	135.0804	329.01	_singleton_3290	C9H10O	singleton	324.99	333.03	1040	16363635	1.0	0.83	11	1	17727995
F912	135.0804	436.09	_singleton_3291	C9H10O	singleton	432.09	439.71	1040	13183668	0.89	0.94	5	1	14491181
F913	135.0804	443.15	_singleton_3292	C9H10O	singleton	441.59	446.02	1040	4616547	0.92	0.75	3	1	5480411
F915	135.0804	496.9	_singleton_3294	C9H10O	singleton	493.28	500.51	1040	7421984	0.89	0.94	4	1	8652990
F917	135.0965	291.17	kp64_134.09		M0,M+H+	287.68	295.09	1041	48669470	1.0	0.96	1433	1	48693470
F918	135.0965	373.06	_singleton_3297	C5H13AlO	singleton	370.04	375.76	1041	10817013	0.96	0.99	323	1	10835013
F919	135.0965	379.08	_singleton_3298	C5H13AlO	singleton	375.76	383.06	1041	68319081	1.0	1.0	1831	1	68342081
F920	135.0965	445.05	3299	C5H13AlO	singleton	443.47	448.96	1041	5974939	0.93	0.97	424	1	5992939
F933	93.0367	48.59	3308	C3H8OS	singleton	44.8	52.41	315	1663101	1.0	0.97	12	1	1709198
F938	167.0204	828.27	kp67_166.0132		M0,M+H+	825.77	832.07	1757	67631005	0.79	0.94	14	1	67652005
F944	135.1168	540.29	_singleton_3318	C10H14	singleton	537.03	544.19	1044	7433477	1.0	0.94	3	1	8881247
F951	93.0699	62.85	_singleton_3325	C7H8	singleton	59.07	66.62	317	20052443	1.0	0.94	10	1	20955588
F955	94.0414	203.41	_singleton_3329	C6H6O		199.43	207.31	318	10360102	1.0	0.98	90	1	10464396
F956	135.5836	829.53	111865		singleton	827.33	832.39	1045	1063742	1.0	0.98	61	1	1080398
F961	193.0187	828.27	3342	C7H4F2N2O	singleton	824.51	832.07	2483	7527433	0.86	0.79	14	1	7566785
F988	193.0266	826.08	3370	C4H12ClN2OP	singleton	822.32	829.85	2484	11314714	0.77	0.89	10	1	11441534
F989	167.0338	141.38	_singleton_3371	C8H6O4	singleton	137.29	145.49	1759	2097368	1.0	0.99	9	1	2117403
F990	167.0338	599.03	_singleton_3372	C8H6O4	singleton	595.2	602.22	1759	1967497	1.0	0.94	121	1	1998527
F991	167.0338	603.8	3373	C8H6O4	singleton	602.22	606.63	1759	990037	0.72	0.89	80	1	972352
F994	95.0492	64.1	_singleton_3332	C6H6O		60.33	67.89	323	15364749	0.93	0.96	6	1	15673056
F995	95.0492	203.41	_singleton_3333	C6H6O		199.43	207.31	323	17815883	0.97	0.99	11	1	18194367
F996	95.0492	521.39	_singleton_3334	C6H6O	singleton	517.81	525.3	323	5114235	0.73	0.94	9	1	5356106
F999	167.0494	838.52	_singleton_2616	C7H12OS	singleton	834.63	840.13	1760	4916520	0.71	0.92	18	1	4968240
F1000	167.0494	842.07	2617	C7H12OS	singleton	840.13	845.94	1760	5883208	0.71	0.83	18	1	5901331
F1003	167.0563	119.79	kp68_166.049		M0,M+H+	115.7	123.87	1762	55907081	0.73	0.9	227	1	55932081
F1004	167.0563	133.5	kp69_166.049		M0,M+H+	129.71	137.29	1762	79723272	0.88	0.75	93	1	79746272
F1005	167.0563	141.04	kp1875_166.0489		M0,M+H+	137.29	145.14	1762	63385365	0.73	0.89	72	1	63409365
F1008	95.0855	550.7	_singleton_3376	C7H10	singleton	546.79	554.51	325	12769013	0.89	0.98	5	1	16059799
F1013	95.7872	298.35	111869		singleton	295.77	301.93	327	1481123	1.0	0.99	144	1	1503317
F1015	167.0586	821.38	_singleton_3385	C9H8N2	singleton	818.88	822.95	1763	1233937	0.78	0.89	6	1	1257458
F1016	167.0586	824.83	3386	C9H8N2	singleton	822.95	828.59	1763	3140966	0.92	0.74	9	1	3208990
F1018	167.0628	521.39	3388	C5H6F2N2O	singleton	518.78	525.3	1766	2301490	1.0	0.98	225	1	2337128
F1020	193.0719	243.17	3390	C8H5N3O2	singleton	240.1	245.55	2489	1738990	1.0	1.0	113	1	1757727
F1021	167.0641	521.39	_singleton_3391	C8H7NS	singleton	520.07	523.34	1767	1101585	1.0	0.98	180	1	1132381
F1022	96.0444	64.1	3394	C5H5NO	singleton	60.33	67.89	328	25941353	1.0	0.77	54	1	25966353
F1027	193.0859	344.7	kp70_192.0786		M0,M+H+	340.75	348.59	2491	36900292	1.0	1.0	128	1	36925292
F1028	193.0859	355.61	_singleton_3402	C11H12O3	singleton	352.6	358.61	2491	1667489	0.96	0.93	7	1	1686489
F1029	193.0859	375.42	_singleton_3403	C11H12O3	singleton	372.73	378.75	2491	1852409	0.92	0.93	6	1	1871409
F1030	193.0859	391.67	_singleton_3404	C11H12O3	singleton	388.65	395.03	2491	4197934	1.0	0.94	18	1	4217934
F1032	193.0859	480.84	3406	C11H12O3	singleton	477.69	484.69	2491	6027504	1.0	0.92	30	1	6050504
F1043	167.0703	521.06	kp72_166.0629		M0,M+H+	517.16	524.97	1770	378044254	1.0	0.95	77	1	378669563
F1044	167.0703	575.71	kp73_166.0629		M0,M+H+	571.91	579.5	1770	141032810	0.92	0.92	9	1	141658119
F1047	167.0758	521.06	3409	C9H13NS	singleton	519.42	523.99	1772	1032435	0.9	0.98	128	1	1047440
F1048	167.0776	521.39	kp2539_499.2189		M0,M+H+, 3x charged	519.42	524.65	1773	1978134	1.0	0.96	209	1	2006862
F1054	98.0601	48.59	3415	C5H5N	singleton	45.11	52.41	334	2610518	0.95	0.98	4	1	2640554
F1055	167.0814	295.77	_singleton_3416	C8H7NO2	singleton	292.14	299.62	1774	2886514	1.0	0.99	83	1	2918624
F1058	193.1222	453.91	_singleton_3427	C12H16O2	singleton	451.61	457.46	2495	6312980	0.8	0.93	4	1	6369253
F1059	193.1222	460.76	_singleton_3428	C12H16O2	singleton	457.46	462.42	2495	3456225	0.78	0.82	3	1	3503613
F1061	193.1222	472.72	_singleton_3430	C12H16O2	singleton	469.07	476.37	2495	6544611	0.8	0.87	3	1	6612730
F1063	193.1222	515.86	_singleton_3432	C12H16O2	singleton	512.26	519.75	2495	14594767	1.0	0.93	12	1	14665848
F1064	193.1222	522.03	_singleton_3433	C12H16O2	singleton	519.75	524.65	2495	8997952	0.89	0.95	8	1	9045340
F1065	193.1222	538.34	_singleton_3434	C12H16O2	singleton	535.4	542.25	2495	5445181	0.79	0.87	3	1	5510339
F1067	193.1222	589.75	_singleton_3436	C12H16O2	singleton	585.9	593.59	2495	7726873	0.87	0.83	5	1	7800916
F1069	167.0835	64.41	kp60_165.0729		13C/12C,M+H+	61.59	68.21	1775	23559886	0.76	0.91	1469	1	23581886
F1073	136.0815	33.68	111870		singleton	31.09	37.15	1061	1809889	1.0	0.75	231	1	1837432
F1074	167.0855	261.29	_singleton_3450	C5H11NO2S	singleton	257.22	265.02	1776	1245626	0.91	1.0	107	1	1271213
F1075	167.0855	289.89	_singleton_3451	C5H11NO2S	singleton	286.04	293.77	1776	2549887	1.0	0.97	164	1	2596800
F1076	167.0855	494.91	_singleton_3452	C5H11NO2S	singleton	490.98	498.87	1776	6029820	1.0	0.98	53	1	6057957
F1080	167.0968	65.04	3456	C6H13O2S	singleton	63.47	67.57	1779	2313682	1.0	0.93	271	1	2296737
F1081	167.104	323.66	kp74_166.0967		M0,M+H+	320.31	327.67	1780	14156513	1.0	1.0	1748	1	14179513
F1083	193.1586	483.06	_singleton_3457	C13H18	singleton	480.53	486.69	2498	3785878	1.0	0.83	4	1	4436005
F1084	193.1586	506.4	_singleton_3458	C13H18	singleton	502.48	510.29	2498	7341809	1.0	0.98	5	1	8090623
F1085	193.1586	565.82	_singleton_3459	C13H18	singleton	562.26	569.37	2498	4012168	1.0	0.88	3	1	4656203
F1094	136.0984	378.75	111872		singleton	377.43	380.07	1064	528765	1.0	0.99	107	1	537769
F1096	136.1007	381.39	111873		singleton	380.07	382.73	1066	491812	0.77	0.98	100	1	500817
F1103	136.1028	291.17	111874		singleton	287.36	295.09	1067	278118748	1.0	0.97	227	1	278143748
F1104	136.1028	378.75	111875		singleton	375.08	382.73	1067	172061109	1.0	0.99	223	1	172085109
F1106	136.1081	291.17	_singleton_3491	C4H10N2O2	singleton	288.94	293.77	1069	1151632	1.0	0.97	114	1	1191695
F1107	136.1081	378.75	_singleton_3492	C4H10N2O2	singleton	376.43	381.72	1069	943181	1.0	0.99	113	1	960188
F1109	167.1178	226.42	_singleton_3494	C9H12N2	singleton	225.14	228.38	1783	852661	0.97	0.81	22	1	863661
F1110	167.1178	249.22	_singleton_3495	C9H12N2	singleton	246.56	252.5	1783	1536298	0.98	0.87	27	1	1555298
F1111	167.1178	410.07	kp75_166.1105		M0,M+H+	406.12	414.1	1783	37502602	1.0	0.99	580	1	37527602
F1112	167.1178	421.08	_singleton_3496	C9H12N2	singleton	417.43	425.09	1783	6976641	1.0	0.97	123	1	7000641
F1113	167.1178	602.54	_singleton_3497	C9H12N2	singleton	599.99	603.17	1783	633757	0.9	0.74	15	1	644757
F1114	136.1121	446.02	_singleton_3499	C9H10	singleton	442.84	449.95	1071	4079671	1.0	0.97	11	1	4145426
F1115	136.9576	832.39	3506	C2HClF2O	singleton	828.59	836.27	1072	3605795	0.86	0.83	128	1	3673302
F1116	98.9709	826.39	111877		singleton	822.95	828.27	350	2342402	1.0	0.85	19	1	2401854
F1117	98.9709	830.16	111878		singleton	828.27	833.67	350	1931836	1.0	0.83	17	1	1803196
F1120	167.1429	483.06	_singleton_3509	C11H16	singleton	479.59	486.69	1784	5648806	1.0	0.9	8	1	6041752
F1121	167.1429	492.95	kp76_166.1356		M0,M+H+	489.01	496.9	1784	33357308	1.0	0.99	48	1	33784423
F1122	167.1429	506.08	_singleton_3510	C11H16	singleton	503.14	509.97	1784	2853971	0.78	0.87	3	1	3229832
F1128	98.9719	827.33	111880		singleton	823.89	828.9	351	3469004	1.0	0.81	10	1	3705035
F1131	194.0073	843.04	_singleton_3522	C6H10O3S2	singleton	839.16	844.96	2505	3138913	0.74	0.91	17	1	3180309
F1132	194.0073	848.51	3523	C6H10O3S2	singleton	844.96	851.76	2505	3756248	0.74	0.92	17	1	3788073
F1133	167.964	833.99	3524	C5H4ClNS	singleton	827.33	968.43	1787	15540393	1.0	0.81	35	1	15966479
F1134	98.9753	827.96	kp77_97.968		M0,M+H+	824.2	831.75	353	1134603820	0.86	0.99	4	1	1424402148
F1135	194.081	275.17	_singleton_3525	C10H8O3	singleton	271.11	279.25	2508	1489748	0.82	0.93	7	1	1519991
F1136	194.081	303.27	_singleton_3526	C10H8O3	singleton	299.3	307.31	2508	4114383	1.0	1.0	28	1	4142919
F1137	194.081	347.61	_singleton_3527	C10H8O3	singleton	344.06	351.6	2508	1587394	0.9	0.98	11	1	1610139
F1138	194.081	355.94	_singleton_3528	C10H8O3	singleton	351.93	359.95	2508	2645798	1.0	0.99	22	1	2680594
F1139	194.081	433.09	_singleton_3529	C10H8O3	singleton	429.44	436.76	2508	2220653	0.96	0.97	10	1	2244689
F1141	98.9786	827.96	111884		singleton	824.2	831.43	354	5808706	1.0	0.94	10	1	5829760
F1144	136.9895	843.68	kp78_135.9822		M0,M+H+	828.59	880.41	1073	322343115	1.0	0.95	125	1	324718616
F1145	194.108	378.75	3537	C10H9FN2	singleton	375.42	382.73	2513	7216491	1.0	0.99	671	1	7239213
F1146	167.9935	352.94	3538	C7H5NS2	singleton	349.59	356.93	1790	2684398	1.0	1.0	289	1	2711567
F1151	168.0293	38.1	3540	C7H5NO4	singleton	35.26	45.11	1794	2135129	1.0	0.89	112	1	2167144
F1153	194.1648	830.16	3542	C11H16N2	singleton	826.39	832.39	2518	1351249	1.0	0.92	54	1	1344361
F1154	137.0459	43.22	kp80_136.0386		M0,M+H+	40.02	45.43	1078	64455965	0.88	0.94	766	1	64473965
F1155	137.0459	50.19	kp81_136.0386		M0,M+H+	47.01	53.99	1078	95362242	0.87	0.93	416	1	95385242
F1158	98.9841	36.52	_singleton_3544	H3O4P	singleton	33.99	40.34	359	41149994	0.93	0.79	4	1	48396599
F1160	98.9841	599.03	_singleton_3546	H3O4P	singleton	595.2	601.58	359	16819708	0.74	0.98	4	1	23656006
F1162	99.0263	53.67	kp82_98.019		M0,M+H+	50.19	57.47	366	35191978	1.0	0.9	512	1	35215978
F1167	168.0629	122.85	3548	C6H11NO3	singleton	118.77	126.97	1798	2409834	0.92	0.82	124	1	2420154
F1175	99.0441	35.26	_singleton_3559	C5H6O2	singleton	32.43	36.84	367	12085710	0.74	0.96	4	1	12685708
F1176	99.0441	38.42	_singleton_3560	C5H6O2	singleton	36.84	41.31	367	16811263	0.71	0.8	4	1	17551182
F1177	99.0441	49.55	_singleton_3561	C5H6O2	singleton	47.64	53.36	367	15716289	0.71	0.72	4	1	16694752
F1179	137.0759	264.68	_singleton_3563	C6H14Si	singleton	260.61	268.73	1083	1798677	1.0	1.0	48	1	1824898
F1180	137.0759	289.89	3564	C6H14Si	singleton	286.04	293.77	1083	11472558	1.0	1.0	145	1	11552692
F1185	168.0781	435.76	2628	C9H12O3	singleton	433.09	438.09	1803	917492	1.0	0.99	118	1	934994
F1186	137.0821	206.66	3565	C6H8N4	singleton	203.08	209.62	1085	1135055	1.0	0.98	102	1	1158382
F1187	168.09	65.04	kp83_167.0827		M0,M+H+	58.43	69.52	1807	20839754	1.0	0.86	1041	1	20875754
F1203	195.0159	825.77	_singleton_3578	C8H5NO5	singleton	823.89	826.7	2520	8318682	0.83	0.73	33	1	8328682
F1207	168.1018	330.68	_singleton_3582	C9H10O2	singleton	326.66	334.71	1809	2862902	1.0	0.99	37	1	2881019
F1208	168.1018	389.99	_singleton_3583	C9H10O2	singleton	385.99	394.03	1809	3161930	1.0	0.99	28	1	3200488
F1216	137.1002	290.85	_singleton_3587	C7H9BN	singleton	287.03	293.11	1087	1377118	1.0	0.93	123	1	1415756
F1217	137.1018	291.17	111886		singleton	287.36	294.1	1088	2792761	1.0	0.84	276	1	2803443
F1220	137.1034	290.53	kp65_136.096		M0,M+H+	286.71	294.43	1089	9011671	1.0	0.96	698	1	9096985
F1224	168.1494	829.22	3590	C9H14N2	singleton	826.08	832.39	1815	2279527	0.88	0.96	11	1	2261252
F1233	195.0486	289.58	3598	C5H5F3N4O	singleton	288.0	291.49	2527	723159	1.0	0.98	135	1	696089
F1235	137.1069	379.08	_singleton_3600	C8H12N2	singleton	375.42	382.39	1091	11015340	1.0	0.98	47	1	11044042
F1243	137.1091	290.53	kp85_136.1014		M0,M+H+	286.71	294.43	1092	1282622916	1.0	0.99	130	1	1490720910
F1244	137.1091	379.08	kp86_136.1017		M0,M+H+	375.08	383.06	1092	47935457	0.73	1.0	8	1	54679318
F1245	100.0785	120.82	111887		singleton	116.73	124.9	387	3150274	1.0	0.94	177	1	3195841
F1246	137.1145	289.89	111888		singleton	286.04	293.77	1093	9402757	1.0	0.99	657	1	9498809
F1247	100.0791	120.46	111889		singleton	116.39	124.55	388	3930760	0.96	0.99	205	1	3952848
F1248	137.1159	289.89	3607	C2H2B10	singleton	286.04	293.77	1095	3391142	1.0	0.97	247	1	3450218
F1249	137.1176	291.17	3608	C6H14O2	singleton	288.31	293.44	1096	1023355	1.0	0.81	128	1	1011300
F1251	168.9836	831.75	3610	C4H4BClO3	singleton	827.96	835.6	1818	2359663	1.0	0.78	130	1	2399032
F1252	169.0195	40.99	3611	C7H7NO2S	singleton	38.42	42.59	1823	868845	1.0	0.93	118	1	870020
F1253	100.1121	40.02	_singleton_3612	C6H14N	singleton	36.84	43.54	401	5550599	1.0	1.0	73	1	5593353
F1254	100.1121	69.84	_singleton_3613	C6H14N	singleton	65.99	73.84	401	2825621	0.94	0.96	43	1	2840494
F1255	100.1121	79.55	3614	C6H14N	singleton	75.52	83.58	401	4222570	1.0	0.99	71	1	4308991
F1257	169.0237	40.99	3616	C7H5F3	singleton	37.78	43.22	1825	2181655	1.0	0.92	266	1	2234802
F1258	195.0537	828.27	kp87_194.0464		M0,M+H+	824.83	832.07	2528	306990790	0.74	0.95	7	1	307014790
F1259	195.0563	288.0	3617	C7H12N2OS	singleton	286.71	290.53	2529	3883327	1.0	0.92	443	1	3896331
F1261	169.028	33.99	_singleton_3626	C3H6N2O3S	singleton	32.11	35.26	1827	5810180	1.0	0.88	845	1	5821180
F1262	169.028	37.15	kp2454_300.5676		M0,HCl, 2x charged	35.26	38.74	1827	8837760	1.0	0.8	939	1	8849760
F1263	169.028	40.99	3627	C3H6N2O3S	singleton	38.74	43.54	1827	12487449	1.0	0.87	1469	1	12503449
F1268	100.9796	827.64	3630	FH2O3P	singleton	823.89	831.43	407	3655401	0.87	0.92	12	1	3691586
F1272	137.1325	550.7	kp89_136.1252		M0,M+H+	546.79	554.51	1097	19366121	1.0	0.96	18	1	20556402
F1279	137.9798	834.31	3641	C3H6O2S2	singleton	830.48	861.89	1098	4363621	1.0	0.8	103	1	4459686
F1280	137.9899	840.45	3642	C2F6	singleton	833.35	865.49	1099	4679570	1.0	0.88	118	1	4780426
F1282	195.0652	344.38	kp1878_194.058		M0,ACN	340.41	347.28	2532	2730966	0.84	0.8	13	1	2752966
F1283	195.0652	380.07	kp90_194.0578		M0,M+H+	376.43	384.05	2532	22774342	1.0	1.0	140	1	22798342
F1284	195.0652	435.43	_singleton_3531	C10H8O3	singleton	433.09	438.42	2532	2285525	0.83	0.95	33	1	2302525
F1285	195.0652	442.22	_singleton_3532	C10H8O3	singleton	438.42	445.69	2532	10139783	1.0	0.93	110	1	10163783
F1286	195.0652	599.67	_singleton_3533	C10H8O3	singleton	597.76	601.26	2532	1381072	0.72	0.82	91	1	1393072
F1287	195.0652	603.48	_singleton_3534	C10H8O3	singleton	601.26	607.26	2532	4335863	0.91	0.88	210	1	4355863
F1288	101.0233	35.26	_singleton_3643	C4H4O3	singleton	32.11	39.06	410	6382995	1.0	0.87	14	1	6361022
F1292	169.045	838.84	kp91_168.0376		M0,M+H+	830.16	879.41	1831	196059104	1.0	0.92	144	1	196211104
F1293	195.0702	290.21	3648	C8H10N4S	singleton	286.38	293.77	2533	2357106	1.0	0.89	244	1	2389699
F1294	195.0726	288.0	3649	C4H8N4O4	singleton	286.04	291.81	2534	4269040	1.0	0.81	441	1	4278582
F1295	195.0781	288.63	kp92_194.0706		M0,M+H+	285.37	292.46	2535	32345149	1.0	0.96	3356	1	32368149
F1297	169.0468	40.02	_singleton_3650	C6H10O4	singleton	38.74	43.85	1832	1953639	0.71	0.97	104	1	1963480
F1298	169.0468	47.01	3651	C6H10O4	singleton	45.11	49.23	1832	2062127	1.0	0.99	172	1	2057612
F1302	195.0874	288.94	kp94_194.0796		M0,M+H+	285.02	292.79	2537	909392417	1.0	1.0	544	1	5097365564
F1304	169.0494	345.34	_singleton_3653	C8H8O4	singleton	341.42	348.92	1833	12511401	1.0	0.98	70	1	12535401
F1305	195.0922	521.39	3656	C7H17NO3S	singleton	519.1	525.3	2538	2673054	1.0	0.98	285	1	2693062
F1306	195.0946	288.94	3657	C10H11NS	singleton	286.04	292.79	2539	27030987	1.0	0.89	4153	1	27052987
F1307	195.0968	289.26	kp95_194.0893		M0,M+H+	285.37	293.11	2540	37458120	1.0	0.94	5432	1	37483120
F1308	138.055	37.15	_singleton_3658	C7H7NO2	singleton	33.68	40.99	1104	3618596	0.94	0.93	4	1	4087444
F1310	138.055	546.47	_singleton_3660	C7H7NO2	singleton	542.57	549.07	1104	5673729	1.0	0.89	7	1	6113228
F1311	138.055	550.7	_singleton_3661	C7H7NO2	singleton	549.07	554.19	1104	3209416	0.97	0.93	4	1	3526331
F1312	138.055	556.14	3662	C7H7NO2	singleton	554.19	559.35	1104	2514406	0.93	0.84	3	1	2876280
F1314	101.0597	36.2	kp96_100.0525		M0,M+H+	32.43	40.02	414	99379696	0.83	0.77	7	1	102199439
F1315	101.0597	47.64	kp97_100.0525		M0,M+H+	45.43	51.46	414	40727002	0.73	0.8	3	1	42982797
F1316	169.0744	521.71	3664	C9H10N2	singleton	518.45	525.63	1839	1228497	1.0	0.97	118	1	1243143
F1317	138.066	206.66	3665	C6H7N3O	singleton	202.75	210.64	1105	3387311	1.0	0.99	301	1	3412311
F1318	138.066	288.94	kp98_137.0589		M0,M+H+	285.02	292.79	1105	20556215	1.0	0.98	2514	1	20581215
F1319	138.0836	33.37	_singleton_3666	C6H15Si	singleton	32.11	34.94	1106	625594	1.0	0.98	126	1	638861
F1320	138.0836	289.89	3667	C6H15Si	singleton	286.04	293.77	1106	9784221	1.0	1.0	777	1	9838081
F1321	138.0851	258.24	3668	C7H11BO2	singleton	254.51	262.31	1107	5354606	1.0	1.0	575	1	5387792
F1323	195.099	289.26	_singleton_3669	C9H16O3	singleton	285.37	293.11	2541	13749190	1.0	0.92	31	1	13774190
F1324	195.099	349.92	_singleton_3670	C9H16O3	singleton	347.28	353.61	2541	3415669	0.8	0.86	3	1	3435669
F1325	195.099	378.42	_singleton_3671	C9H16O3	singleton	374.75	382.39	2541	14700602	1.0	0.93	11	1	14724602
F1326	195.099	397.72	3672	C9H16O3	singleton	393.69	401.78	2541	5678037	0.85	0.86	5	1	5703037
F1330	169.0859	504.78	kp1879_168.0785		M0,M+H+	500.84	508.02	1842	4445788	1.0	0.96	4	1	5027593
